VVS1,M,0.01,0.03,360
VVS2,M,0.01,0.03,360
VS1,M,0.01,0.03,300
VS2,M,0.01,0.03,300
SI1,M,0.01,0.03,240
SI2,M,0.01,0.03,210
SI3,M,0.01,0.03,180
I1,M,0.01,0.03,150
I2,M,0.01,0.03,130
I3,M,0.01,0.03,100
IF,N,0.01,0.03,360
VVS1,N,0.01,0.03,360
VVS2,N,0.01,0.03,360
VS1,N,0.01,0.03,300
VS2,N,0.01,0.03,300
SI1,N,0.01,0.03,240
SI2,N,0.01,0.03,210
SI3,N,0.01,0.03,180
I1,N,0.01,0.03,150
I2,N,0.01,0.03,130
I3,N,0.01,0.03,100
IF,D,0.04,0.07,1150
VVS1,D,0.04,0.07,1150
VVS2,D,0.04,0.07,1150
VS1,D,0.04,0.07,900
VS2,D,0.04,0.07,900
SI1,D,0.04,0.07,720
SI2,D,0.04,0.07,590
SI3,D,0.04,0.07,500
I1,D,0.04,0.07,450
I2,D,0.04,0.07,390
I3,D,0.04,0.07,320
IF,E,0.04,0.07,1150
VVS1,E,0.04,0.07,1150
VVS2,E,0.04,0.07,1150
VS1,E,0.04,0.07,900
VS2,E,0.04,0.07,900
SI1,E,0.04,0.07,720
SI2,E,0.04,0.07,590
SI3,E,0.04,0.07,500
I1,E,0.04,0.07,450
I2,E,0.04,0.07,390
I3,E,0.04,0.07,320
IF,F,0.04,0.07,1150
VVS1,F,0.04,0.07,1150
VVS2,F,0.04,0.07,1150
VS1,F,0.04,0.07,900
VS2,F,0.04,0.07,900
SI1,F,0.04,0.07,720
SI2,F,0.04,0.07,590
SI3,F,0.04,0.07,500
I1,F,0.04,0.07,450
I2,F,0.04,0.07,390
I3,F,0.04,0.07,320
IF,G,0.04,0.07,900
VVS1,G,0.04,0.07,900
VVS2,G,0.04,0.07,900
VS1,G,0.04,0.07,800
VS2,G,0.04,0.07,800
SI1,G,0.04,0.07,640
SI2,G,0.04,0.07,540
SI3,G,0.04,0.07,440
I1,G,0.04,0.07,420
I2,G,0.04,0.07,370
I3,G,0.04,0.07,300
IF,H,0.04,0.07,900
VVS1,H,0.04,0.07,900
VVS2,H,0.04,0.07,900
VS1,H,0.04,0.07,800
VS2,H,0.04,0.07,800
SI1,H,0.04,0.07,640
SI2,H,0.04,0.07,540
SI3,H,0.04,0.07,440
I1,H,0.04,0.07,420
I2,H,0.04,0.07,370
I3,H,0.04,0.07,300
IF,I,0.04,0.07,750
VVS1,I,0.04,0.07,750
VVS2,I,0.04,0.07,750
VS1,I,0.04,0.07,680
VS2,I,0.04,0.07,680
SI1,I,0.04,0.07,580
SI2,I,0.04,0.07,500
SI3,I,0.04,0.07,430
I1,I,0.04,0.07,400
I2,I,0.04,0.07,340
I3,I,0.04,0.07,280
IF,J,0.04,0.07,750
VVS1,J,0.04,0.07,750
VVS2,J,0.04,0.07,750
VS1,J,0.04,0.07,680
VS2,J,0.04,0.07,680
SI1,J,0.04,0.07,580
SI2,J,0.04,0.07,500
SI3,J,0.04,0.07,430
I1,J,0.04,0.07,400
I2,J,0.04,0.07,340
I3,J,0.04,0.07,280
IF,K,0.04,0.07,510
VVS1,K,0.04,0.07,510
VVS2,K,0.04,0.07,510
VS1,K,0.04,0.07,450
VS2,K,0.04,0.07,450
SI1,K,0.04,0.07,410
SI2,K,0.04,0.07,350
SI3,K,0.04,0.07,320
I1,K,0.04,0.07,270
I2,K,0.04,0.07,230
I3,K,0.04,0.07,180
IF,L,0.04,0.07,510
VVS1,L,0.04,0.07,510
VVS2,L,0.04,0.07,510
VS1,L,0.04,0.07,450
VS2,L,0.04,0.07,450
SI1,L,0.04,0.07,410
SI2,L,0.04,0.07,350
SI3,L,0.04,0.07,320
I1,L,0.04,0.07,270
I2,L,0.04,0.07,230
I3,L,0.04,0.07,180
IF,M,0.04,0.07,380
VVS1,M,0.04,0.07,380
VVS2,M,0.04,0.07,380
VS1,M,0.04,0.07,320
VS2,M,0.04,0.07,320
SI1,M,0.04,0.07,260
SI2,M,0.04,0.07,230
SI3,M,0.04,0.07,200
I1,M,0.04,0.07,170
I2,M,0.04,0.07,140
I3,M,0.04,0.07,110
IF,N,0.04,0.07,380
VVS1,N,0.04,0.07,380
VVS2,N,0.04,0.07,380
VS1,N,0.04,0.07,320
VS2,N,0.04,0.07,320
SI1,N,0.04,0.07,260
SI2,N,0.04,0.07,230
SI3,N,0.04,0.07,200
I1,N,0.04,0.07,170
I2,N,0.04,0.07,140
I3,N,0.04,0.07,110
IF,D,0.08,0.14,1200
VVS1,D,0.08,0.14,1200
VVS2,D,0.08,0.14,1200
VS1,D,0.08,0.14,1000
VS2,D,0.08,0.14,1000
SI1,D,0.08,0.14,780
SI2,D,0.08,0.14,650
SI3,D,0.08,0.14,580
I1,D,0.08,0.14,510
I2,D,0.08,0.14,440
I3,D,0.08,0.14,380
IF,E,0.08,0.14,1200
VVS1,E,0.08,0.14,1200
VVS2,E,0.08,0.14,1200
VS1,E,0.08,0.14,1000
VS2,E,0.08,0.14,1000
SI1,E,0.08,0.14,780
SI2,E,0.08,0.14,650
SI3,E,0.08,0.14,580
I1,E,0.08,0.14,510
I2,E,0.08,0.14,440
I3,E,0.08,0.14,380
IF,F,0.08,0.14,1200
VVS1,F,0.08,0.14,1200
VVS2,F,0.08,0.14,1200
VS1,F,0.08,0.14,1000
VS2,F,0.08,0.14,1000
SI1,F,0.08,0.14,780
SI2,F,0.08,0.14,650
SI3,F,0.08,0.14,580
I1,F,0.08,0.14,510
I2,F,0.08,0.14,440
I3,F,0.08,0.14,380
IF,G,0.08,0.14,1000
VVS1,G,0.08,0.14,1000
VVS2,G,0.08,0.14,1000
VS1,G,0.08,0.14,880
VS2,G,0.08,0.14,880
SI1,G,0.08,0.14,700
SI2,G,0.08,0.14,600
SI3,G,0.08,0.14,560
I1,G,0.08,0.14,460
I2,G,0.08,0.14,400
I3,G,0.08,0.14,360
IF,H,0.08,0.14,1000
VVS1,H,0.08,0.14,1000
VVS2,H,0.08,0.14,1000
VS1,H,0.08,0.14,880
VS2,H,0.08,0.14,880
SI1,H,0.08,0.14,700
SI2,H,0.08,0.14,600
SI3,H,0.08,0.14,560
I1,H,0.08,0.14,460
I2,H,0.08,0.14,400
I3,H,0.08,0.14,360
IF,I,0.08,0.14,850
VVS1,I,0.08,0.14,850
VVS2,I,0.08,0.14,850
VS1,I,0.08,0.14,750
VS2,I,0.08,0.14,750
SI1,I,0.08,0.14,640
SI2,I,0.08,0.14,550
SI3,I,0.08,0.14,500
I1,I,0.08,0.14,450
I2,I,0.08,0.14,390
I3,I,0.08,0.14,330
IF,J,0.08,0.14,850
VVS1,J,0.08,0.14,850
VVS2,J,0.08,0.14,850
VS1,J,0.08,0.14,750
VS2,J,0.08,0.14,750
SI1,J,0.08,0.14,640
SI2,J,0.08,0.14,550
SI3,J,0.08,0.14,500
I1,J,0.08,0.14,450
I2,J,0.08,0.14,390
I3,J,0.08,0.14,330
IF,K,0.08,0.14,670
VVS1,K,0.08,0.14,670
VVS2,K,0.08,0.14,670
VS1,K,0.08,0.14,600
VS2,K,0.08,0.14,600
SI1,K,0.08,0.14,520
SI2,K,0.08,0.14,440
SI3,K,0.08,0.14,380
I1,K,0.08,0.14,330
I2,K,0.08,0.14,280
I3,K,0.08,0.14,230
IF,L,0.08,0.14,670
VVS1,L,0.08,0.14,670
VVS2,L,0.08,0.14,670
VS1,L,0.08,0.14,600
VS2,L,0.08,0.14,600
SI1,L,0.08,0.14,520
SI2,L,0.08,0.14,440
SI3,L,0.08,0.14,380
I1,L,0.08,0.14,330
I2,L,0.08,0.14,280
I3,L,0.08,0.14,230
IF,M,0.08,0.14,450
VVS1,M,0.08,0.14,450
VVS2,M,0.08,0.14,450
VS1,M,0.08,0.14,400
VS2,M,0.08,0.14,400
SI1,M,0.08,0.14,350
SI2,M,0.08,0.14,310
SI3,M,0.08,0.14,280
I1,M,0.08,0.14,230
I2,M,0.08,0.14,180
I3,M,0.08,0.14,140
IF,N,0.08,0.14,450
VVS1,N,0.08,0.14,450
VVS2,N,0.08,0.14,450
VS1,N,0.08,0.14,400
VS2,N,0.08,0.14,400
SI1,N,0.08,0.14,350
SI2,N,0.08,0.14,310
SI3,N,0.08,0.14,280
I1,N,0.08,0.14,230
I2,N,0.08,0.14,180
I3,N,0.08,0.14,140
IF,D,0.15,0.17,1350
VVS1,D,0.15,0.17,1350
VVS2,D,0.15,0.17,1350
VS1,D,0.15,0.17,1220
VS2,D,0.15,0.17,1220
SI1,D,0.15,0.17,870
SI2,D,0.15,0.17,750
SI3,D,0.15,0.17,670
I1,D,0.15,0.17,550
I2,D,0.15,0.17,460
I3,D,0.15,0.17,390
IF,E,0.15,0.17,1350
VVS1,E,0.15,0.17,1350
VVS2,E,0.15,0.17,1350
VS1,E,0.15,0.17,1220
VS2,E,0.15,0.17,1220
SI1,E,0.15,0.17,870
SI2,E,0.15,0.17,750
SI3,E,0.15,0.17,670
I1,E,0.15,0.17,550
I2,E,0.15,0.17,460
I3,E,0.15,0.17,390
IF,F,0.15,0.17,1350
VVS1,F,0.15,0.17,1350
VVS2,F,0.15,0.17,1350
VS1,F,0.15,0.17,1220
VS2,F,0.15,0.17,1220
SI1,F,0.15,0.17,870
SI2,F,0.15,0.17,750
SI3,F,0.15,0.17,670
I1,F,0.15,0.17,550
I2,F,0.15,0.17,460
I3,F,0.15,0.17,390
IF,G,0.15,0.17,1200
VVS1,G,0.15,0.17,1200
VVS2,G,0.15,0.17,1200
VS1,G,0.15,0.17,1020
VS2,G,0.15,0.17,1020
SI1,G,0.15,0.17,800
SI2,G,0.15,0.17,670
SI3,G,0.15,0.17,580
I1,G,0.15,0.17,490
I2,G,0.15,0.17,410
I3,G,0.15,0.17,360
IF,H,0.15,0.17,1200
VVS1,H,0.15,0.17,1200
VVS2,H,0.15,0.17,1200
VS1,H,0.15,0.17,1020
VS2,H,0.15,0.17,1020
SI1,H,0.15,0.17,800
SI2,H,0.15,0.17,670
SI3,H,0.15,0.17,580
I1,H,0.15,0.17,490
I2,H,0.15,0.17,410
I3,H,0.15,0.17,360
IF,I,0.15,0.17,1000
VVS1,I,0.15,0.17,1000
VVS2,I,0.15,0.17,1000
VS1,I,0.15,0.17,880
VS2,I,0.15,0.17,880
SI1,I,0.15,0.17,700
SI2,I,0.15,0.17,610
SI3,I,0.15,0.17,520
I1,I,0.15,0.17,450
I2,I,0.15,0.17,400
I3,I,0.15,0.17,330
IF,J,0.15,0.17,1000
VVS1,J,0.15,0.17,1000
VVS2,J,0.15,0.17,1000
VS1,J,0.15,0.17,880
VS2,J,0.15,0.17,880
SI1,J,0.15,0.17,700
SI2,J,0.15,0.17,610
SI3,J,0.15,0.17,520
I1,J,0.15,0.17,450
I2,J,0.15,0.17,400
I3,J,0.15,0.17,330
IF,K,0.15,0.17,750
VVS1,K,0.15,0.17,750
VVS2,K,0.15,0.17,750
VS1,K,0.15,0.17,700
VS2,K,0.15,0.17,700
SI1,K,0.15,0.17,540
SI2,K,0.15,0.17,490
SI3,K,0.15,0.17,400
I1,K,0.15,0.17,350
I2,K,0.15,0.17,290
I3,K,0.15,0.17,240
IF,L,0.15,0.17,750
VVS1,L,0.15,0.17,750
VVS2,L,0.15,0.17,750
VS1,L,0.15,0.17,700
VS2,L,0.15,0.17,700
SI1,L,0.15,0.17,540
SI2,L,0.15,0.17,490
SI3,L,0.15,0.17,400
I1,L,0.15,0.17,350
I2,L,0.15,0.17,290
I3,L,0.15,0.17,240
IF,M,0.15,0.17,550
VVS1,M,0.15,0.17,550
VVS2,M,0.15,0.17,550
VS1,M,0.15,0.17,460
VS2,M,0.15,0.17,460
SI1,M,0.15,0.17,390
SI2,M,0.15,0.17,340
SI3,M,0.15,0.17,310
I1,M,0.15,0.17,240
I2,M,0.15,0.17,190
I3,M,0.15,0.17,170
IF,N,0.15,0.17,550
VVS1,N,0.15,0.17,550
VVS2,N,0.15,0.17,550
VS1,N,0.15,0.17,460
VS2,N,0.15,0.17,460
SI1,N,0.15,0.17,390
SI2,N,0.15,0.17,340
SI3,N,0.15,0.17,310
I1,N,0.15,0.17,240
I2,N,0.15,0.17,190
I3,N,0.15,0.17,170
IF,D,0.18,0.22,1500
VVS1,D,0.18,0.22,1500
VVS2,D,0.18,0.22,1500
VS1,D,0.18,0.22,1300
VS2,D,0.18,0.22,1300
SI1,D,0.18,0.22,930
SI2,D,0.18,0.22,830
SI3,D,0.18,0.22,730
I1,D,0.18,0.22,600
I2,D,0.18,0.22,500
I3,D,0.18,0.22,420
IF,E,0.18,0.22,1500
VVS1,E,0.18,0.22,1500
VVS2,E,0.18,0.22,1500
VS1,E,0.18,0.22,1300
VS2,E,0.18,0.22,1300
SI1,E,0.18,0.22,930
SI2,E,0.18,0.22,830
SI3,E,0.18,0.22,730
I1,E,0.18,0.22,600
I2,E,0.18,0.22,500
I3,E,0.18,0.22,420
IF,F,0.18,0.22,1500
VVS1,F,0.18,0.22,1500
VVS2,F,0.18,0.22,1500
VS1,F,0.18,0.22,1300
VS2,F,0.18,0.22,1300
SI1,F,0.18,0.22,930
SI2,F,0.18,0.22,830
SI3,F,0.18,0.22,730
I1,F,0.18,0.22,600
I2,F,0.18,0.22,500
I3,F,0.18,0.22,420
IF,G,0.18,0.22,1350
VVS1,G,0.18,0.22,1350
VVS2,G,0.18,0.22,1350
VS1,G,0.18,0.22,1150
VS2,G,0.18,0.22,1150
SI1,G,0.18,0.22,880
SI2,G,0.18,0.22,750
SI3,G,0.18,0.22,660
I1,G,0.18,0.22,550
I2,G,0.18,0.22,470
I3,G,0.18,0.22,380
IF,H,0.18,0.22,1350
VVS1,H,0.18,0.22,1350
VVS2,H,0.18,0.22,1350
VS1,H,0.18,0.22,1150
VS2,H,0.18,0.22,1150
SI1,H,0.18,0.22,880
SI2,H,0.18,0.22,750
SI3,H,0.18,0.22,660
I1,H,0.18,0.22,550
I2,H,0.18,0.22,470
I3,H,0.18,0.22,380
IF,I,0.18,0.22,1100
VVS1,I,0.18,0.22,1100
VVS2,I,0.18,0.22,1100
VS1,I,0.18,0.22,990
VS2,I,0.18,0.22,990
SI1,I,0.18,0.22,770
SI2,I,0.18,0.22,660
SI3,I,0.18,0.22,560
I1,I,0.18,0.22,490
I2,I,0.18,0.22,420
I3,I,0.18,0.22,360
IF,J,0.18,0.22,1100
VVS1,J,0.18,0.22,1100
VVS2,J,0.18,0.22,1100
VS1,J,0.18,0.22,990
VS2,J,0.18,0.22,990
SI1,J,0.18,0.22,770
SI2,J,0.18,0.22,660
SI3,J,0.18,0.22,560
I1,J,0.18,0.22,490
I2,J,0.18,0.22,420
I3,J,0.18,0.22,360
IF,K,0.18,0.22,900
VVS1,K,0.18,0.22,900
VVS2,K,0.18,0.22,900
VS1,K,0.18,0.22,770
VS2,K,0.18,0.22,770
SI1,K,0.18,0.22,640
SI2,K,0.18,0.22,540
SI3,K,0.18,0.22,460
I1,K,0.18,0.22,410
I2,K,0.18,0.22,320
I3,K,0.18,0.22,260
IF,L,0.18,0.22,900
VVS1,L,0.18,0.22,900
VVS2,L,0.18,0.22,900
VS1,L,0.18,0.22,770
VS2,L,0.18,0.22,770
SI1,L,0.18,0.22,640
SI2,L,0.18,0.22,540
SI3,L,0.18,0.22,460
I1,L,0.18,0.22,410
I2,L,0.18,0.22,320
I3,L,0.18,0.22,260
IF,M,0.18,0.22,750
VVS1,M,0.18,0.22,750
VVS2,M,0.18,0.22,750
VS1,M,0.18,0.22,660
VS2,M,0.18,0.22,660
SI1,M,0.18,0.22,540
SI2,M,0.18,0.22,430
SI3,M,0.18,0.22,380
I1,M,0.18,0.22,290
I2,M,0.18,0.22,220
I3,M,0.18,0.22,180
IF,N,0.18,0.22,750
VVS1,N,0.18,0.22,750
VVS2,N,0.18,0.22,750
VS1,N,0.18,0.22,660
VS2,N,0.18,0.22,660
SI1,N,0.18,0.22,540
SI2,N,0.18,0.22,430
SI3,N,0.18,0.22,380
I1,N,0.18,0.22,290
I2,N,0.18,0.22,220
I3,N,0.18,0.22,180
IF,D,0.23,0.29,1800
VVS1,D,0.23,0.29,1800
VVS2,D,0.23,0.29,1800
VS1,D,0.23,0.29,1600
VS2,D,0.23,0.29,1600
SI1,D,0.23,0.29,1150
SI2,D,0.23,0.29,970
SI3,D,0.23,0.29,850
I1,D,0.23,0.29,700
I2,D,0.23,0.29,560
I3,D,0.23,0.29,450
IF,E,0.23,0.29,1800
VVS1,E,0.23,0.29,1800
VVS2,E,0.23,0.29,1800
VS1,E,0.23,0.29,1600
VS2,E,0.23,0.29,1600
SI1,E,0.23,0.29,1150
SI2,E,0.23,0.29,970
SI3,E,0.23,0.29,850
I1,E,0.23,0.29,700
I2,E,0.23,0.29,560
I3,E,0.23,0.29,450
IF,F,0.23,0.29,1800
VVS1,F,0.23,0.29,1800
VVS2,F,0.23,0.29,1800
VS1,F,0.23,0.29,1600
VS2,F,0.23,0.29,1600
SI1,F,0.23,0.29,1150
SI2,F,0.23,0.29,970
SI3,F,0.23,0.29,850
I1,F,0.23,0.29,700
I2,F,0.23,0.29,560
I3,F,0.23,0.29,450
IF,G,0.23,0.29,1600
VVS1,G,0.23,0.29,1600
VVS2,G,0.23,0.29,1600
VS1,G,0.23,0.29,1350
VS2,G,0.23,0.29,1350
SI1,G,0.23,0.29,1000
SI2,G,0.23,0.29,900
SI3,G,0.23,0.29,770
I1,G,0.23,0.29,650
I2,G,0.23,0.29,490
I3,G,0.23,0.29,410
IF,H,0.23,0.29,1600
VVS1,H,0.23,0.29,1600
VVS2,H,0.23,0.29,1600
VS1,H,0.23,0.29,1350
VS2,H,0.23,0.29,1350
SI1,H,0.23,0.29,1000
SI2,H,0.23,0.29,900
SI3,H,0.23,0.29,770
I1,H,0.23,0.29,650
I2,H,0.23,0.29,490
I3,H,0.23,0.29,410
IF,I,0.23,0.29,1300
VVS1,I,0.23,0.29,1300
VVS2,I,0.23,0.29,1300
VS1,I,0.23,0.29,1100
VS2,I,0.23,0.29,1100
SI1,I,0.23,0.29,830
SI2,I,0.23,0.29,720
SI3,I,0.23,0.29,650
I1,I,0.23,0.29,530
I2,I,0.23,0.29,430
I3,I,0.23,0.29,370
IF,J,0.23,0.29,1300
VVS1,J,0.23,0.29,1300
VVS2,J,0.23,0.29,1300
VS1,J,0.23,0.29,1100
VS2,J,0.23,0.29,1100
SI1,J,0.23,0.29,830
SI2,J,0.23,0.29,720
SI3,J,0.23,0.29,650
I1,J,0.23,0.29,530
I2,J,0.23,0.29,430
I3,J,0.23,0.29,370
IF,K,0.23,0.29,1100
VVS1,K,0.23,0.29,1100
VVS2,K,0.23,0.29,1100
VS1,K,0.23,0.29,950
VS2,K,0.23,0.29,950
SI1,K,0.23,0.29,720
SI2,K,0.23,0.29,640
SI3,K,0.23,0.29,580
I1,K,0.23,0.29,450
I2,K,0.23,0.29,350
I3,K,0.23,0.29,280
IF,L,0.23,0.29,1100
VVS1,L,0.23,0.29,1100
VVS2,L,0.23,0.29,1100
VS1,L,0.23,0.29,950
VS2,L,0.23,0.29,950
SI1,L,0.23,0.29,720
SI2,L,0.23,0.29,640
SI3,L,0.23,0.29,580
I1,L,0.23,0.29,450
I2,L,0.23,0.29,350
I3,L,0.23,0.29,280
IF,M,0.23,0.29,900
VVS1,M,0.23,0.29,900
VVS2,M,0.23,0.29,900
VS1,M,0.23,0.29,780
VS2,M,0.23,0.29,780
SI1,M,0.23,0.29,620
SI2,M,0.23,0.29,540
SI3,M,0.23,0.29,470
I1,M,0.23,0.29,340
I2,M,0.23,0.29,270
I3,M,0.23,0.29,210
IF,N,0.23,0.29,900
VVS1,N,0.23,0.29,900
VVS2,N,0.23,0.29,900
VS1,N,0.23,0.29,780
VS2,N,0.23,0.29,780
SI1,N,0.23,0.29,620
SI2,N,0.23,0.29,540
SI3,N,0.23,0.29,470
I1,N,0.23,0.29,340
I2,N,0.23,0.29,270
I3,N,0.23,0.29,210
IF,D,0.3,0.39,4400
VVS1,D,0.3,0.39,3600
VVS2,D,0.3,0.39,3100
VS1,D,0.3,0.39,2800
VS2,D,0.3,0.39,2500
SI1,D,0.3,0.39,2100
SI2,D,0.3,0.39,1900
SI3,D,0.3,0.39,1700
I1,D,0.3,0.39,1500
I2,D,0.3,0.39,1100
I3,D,0.3,0.39,700
IF,E,0.3,0.39,3600
VVS1,E,0.3,0.39,3200
VVS2,E,0.3,0.39,2800
VS1,E,0.3,0.39,2600
VS2,E,0.3,0.39,2300
SI1,E,0.3,0.39,2000
SI2,E,0.3,0.39,1900
SI3,E,0.3,0.39,1700
I1,E,0.3,0.39,1500
I2,E,0.3,0.39,1000
I3,E,0.3,0.39,600
IF,F,0.3,0.39,3200
VVS1,F,0.3,0.39,2900
VVS2,F,0.3,0.39,2500
VS1,F,0.3,0.39,2300
VS2,F,0.3,0.39,2100
SI1,F,0.3,0.39,1900
SI2,F,0.3,0.39,1800
SI3,F,0.3,0.39,1600
I1,F,0.3,0.39,1400
I2,F,0.3,0.39,900
I3,F,0.3,0.39,600
IF,G,0.3,0.39,2900
VVS1,G,0.3,0.39,2700
VVS2,G,0.3,0.39,2400
VS1,G,0.3,0.39,2200
VS2,G,0.3,0.39,2000
SI1,G,0.3,0.39,1800
SI2,G,0.3,0.39,1700
SI3,G,0.3,0.39,1500
I1,G,0.3,0.39,1300
I2,G,0.3,0.39,800
I3,G,0.3,0.39,500
IF,H,0.3,0.39,2600
VVS1,H,0.3,0.39,2400
VVS2,H,0.3,0.39,2200
VS1,H,0.3,0.39,2100
VS2,H,0.3,0.39,1900
SI1,H,0.3,0.39,1700
SI2,H,0.3,0.39,1600
SI3,H,0.3,0.39,1400
I1,H,0.3,0.39,1200
I2,H,0.3,0.39,800
I3,H,0.3,0.39,500
IF,I,0.3,0.39,2300
VVS1,I,0.3,0.39,2100
VVS2,I,0.3,0.39,2000
VS1,I,0.3,0.39,1900
VS2,I,0.3,0.39,1700
SI1,I,0.3,0.39,1600
SI2,I,0.3,0.39,1500
SI3,I,0.3,0.39,1300
I1,I,0.3,0.39,1100
I2,I,0.3,0.39,700
I3,I,0.3,0.39,500
IF,J,0.3,0.39,2000
VVS1,J,0.3,0.39,1800
VVS2,J,0.3,0.39,1700
VS1,J,0.3,0.39,1700
VS2,J,0.3,0.39,1600
SI1,J,0.3,0.39,1500
SI2,J,0.3,0.39,1400
SI3,J,0.3,0.39,1200
I1,J,0.3,0.39,1000
I2,J,0.3,0.39,700
I3,J,0.3,0.39,400
IF,K,0.3,0.39,1800
VVS1,K,0.3,0.39,1700
VVS2,K,0.3,0.39,1600
VS1,K,0.3,0.39,1600
VS2,K,0.3,0.39,1500
SI1,K,0.3,0.39,1400
SI2,K,0.3,0.39,1300
SI3,K,0.3,0.39,1000
I1,K,0.3,0.39,800
I2,K,0.3,0.39,600
I3,K,0.3,0.39,400
IF,L,0.3,0.39,1600
VVS1,L,0.3,0.39,1500
VVS2,L,0.3,0.39,1500
VS1,L,0.3,0.39,1400
VS2,L,0.3,0.39,1300
SI1,L,0.3,0.39,1200
SI2,L,0.3,0.39,1000
SI3,L,0.3,0.39,800
I1,L,0.3,0.39,600
I2,L,0.3,0.39,500
I3,L,0.3,0.39,300
IF,M,0.3,0.39,1400
VVS1,M,0.3,0.39,1300
VVS2,M,0.3,0.39,1300
VS1,M,0.3,0.39,1200
VS2,M,0.3,0.39,1200
SI1,M,0.3,0.39,1100
SI2,M,0.3,0.39,900
SI3,M,0.3,0.39,700
I1,M,0.3,0.39,500
I2,M,0.3,0.39,400
I3,M,0.3,0.39,300
IF,D,0.4,0.49,5000
VVS1,D,0.4,0.49,4400
VVS2,D,0.4,0.49,3800
VS1,D,0.4,0.49,3600
VS2,D,0.4,0.49,2900
SI1,D,0.4,0.49,2500
SI2,D,0.4,0.49,2200
SI3,D,0.4,0.49,1900
I1,D,0.4,0.49,1600
I2,D,0.4,0.49,1200
I3,D,0.4,0.49,800
IF,E,0.4,0.49,4400
VVS1,E,0.4,0.49,3900
VVS2,E,0.4,0.49,3500
VS1,E,0.4,0.49,3200
VS2,E,0.4,0.49,2700
SI1,E,0.4,0.49,2400
SI2,E,0.4,0.49,2000
SI3,E,0.4,0.49,1800
I1,E,0.4,0.49,1600
I2,E,0.4,0.49,1100
I3,E,0.4,0.49,700
IF,F,0.4,0.49,3900
VVS1,F,0.4,0.49,3600
VVS2,F,0.4,0.49,3200
VS1,F,0.4,0.49,2900
VS2,F,0.4,0.49,2600
SI1,F,0.4,0.49,2300
SI2,F,0.4,0.49,1900
SI3,F,0.4,0.49,1700
I1,F,0.4,0.49,1500
